s,grade,grade_s,grade_ss,bank,bank_s,bank_ss
4450.99895,-0.019441506,-0.000273256,9.53E-06,-0.03281191,-8.02E-06,6.46E-07
4454.813,-0.02024531,-0.0002292,9.53E-06,-0.032696915,-6.29E-06,6.23E-07
4458.62706,-0.020958293,-0.000185142,9.54E-06,-0.032629902,-4.77E-06,5.99E-07
4462.44111,-0.021622699,-0.000141333,9.54E-06,-0.032664278,-3.48E-06,5.74E-07
4466.25516,-0.022256828,-9.67E-05,9.54E-06,-0.032835417,-2.40E-06,5.50E-07
4470.06921,-0.022909042,-5.18E-05,1.12E-05,-0.033147264,-1.54E-06,4.97E-07
4473.88327,-0.023442926,-7.43E-06,1.32E-05,-0.033500643,-9.13E-07,4.34E-07
4477.69732,-0.023750382,3.66E-05,1.32E-05,-0.033756434,-5.11E-07,4.01E-07
4481.51137,-0.023791622,8.11E-05,1.32E-05,-0.033992629,-3.22E-07,3.68E-07
4485.32542,-0.023428606,0.00012555,1.32E-05,-0.034239194,-3.62E-07,3.35E-07
4489.13947,-0.022844762,0.000169851,1.32E-05,-0.034346694,-6.19E-07,3.03E-07
4492.95353,-0.022048093,0.00021407,1.32E-05,-0.034197484,-1.08E-06,2.71E-07
4496.76758,-0.020952042,0.000258256,1.32E-05,-0.033886321,-1.75E-06,2.39E-07
4500.58163,-0.019879233,0.000302427,1.32E-05,-0.033662211,-2.63E-06,2.08E-07
4504.39568,-0.018858609,0.000346104,1.32E-05,-0.033616876,-3.68E-06,1.77E-07
4508.20974,-0.017608802,0.000389584,1.32E-05,-0.033578138,-4.89E-06,1.47E-07
4512.02379,-0.016236334,0.000433329,1.32E-05,-0.03348887,-5.92E-06,1.30E-07
4515.83784,-0.014699902,0.000476907,1.32E-05,-0.03336618,-5.99E-06,1.42E-07
4519.65189,-0.012852364,0.000520373,1.32E-05,-0.033262263,-5.09E-06,1.77E-07
4523.46594,-0.010849355,0.000562242,1.32E-05,-0.033221089,-3.58E-06,2.18E-07
4527.28,-0.008776596,0.000604026,1.32E-05,-0.033161588,-1.44E-06,2.67E-07
4531.09405,-0.006577966,0.00064684,1.32E-05,-0.033149259,1.35E-06,3.24E-07
4534.9081,-0.001624786,0.000772155,4.19E-08,-0.033680955,1.40E-05,6.79E-07
4538.72215,0.00233788,0.000794223,3.97E-08,-0.034025513,1.70E-05,6.79E-07
4542.53621,0.008651608,0.000808758,4.06E-08,-0.034589899,1.71E-05,6.79E-07
